library,title,year,imdb_id,imdb_rating,imdb_votes,rt_score,plex_rating,file,decision,reason,misidentified_hint
Sagas,Indiana Jones II :y El templo maldito,1984,,,,,7.7,/mnt/Sagas/00.Sagas/Indiana Jones/Indiana Jones y El Templo Maldito (1984).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Indiana Jones III : La última cruzada,1989,,,,,8.4,/mnt/Sagas/00.Sagas/Indiana Jones/Indiana Jones Y La Ultima Cruzada (1989).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Indiana Jones IV : El reino de la calavera de cristal,2008,,,,,7.7,/mnt/Sagas/00.Sagas/Indiana Jones/Indiana Jones Y El Reino De La Calavera De Cristal (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Indiana Jones V : El dial del destino,2023,,,,,7.1,/mnt/Sagas/00.Sagas/Indiana Jones/Indiana Jones Y El Dial Del Destino (2023).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Ip Man,2008,,,,,8.6,/mnt/Sagas/00.Sagas/Ip Man/Ip Man (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Ip Man 2,2010,,,,,9.7,/mnt/Sagas/00.Sagas/Ip Man/Ip Man 2 (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Ip Man 3 : Dragon Master,2015,,,,,7.6,/mnt/Sagas/00.Sagas/Ip Man/Ip Man 3 (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Ip Man 4: El final,2019,,,,,8.5,/mnt/Sagas/00.Sagas/Ip Man/Ip Man 4 El final (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,It (Eso),2017,,,,,8.5,/mnt/Sagas/00.Sagas/It/It (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,It: Capítulo 2,2019,,,,,6.2,/mnt/Sagas/00.Sagas/It/It Capítulo 2 (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jack Reacher,2012,,,,,6.4,/mnt/Sagas/00.Sagas/Jack Reacher/Jack Reacher (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jack Reacher: Nunca vuelvas atrás,2016,,,,,3.7,/mnt/Sagas/00.Sagas/Jack Reacher/Jack Reacher 2 Never Go Back (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jason Bourne I : The Bourne Identity: El caso Bourne,2002,,,,,8.4,/mnt/Sagas/00.Sagas/Bourne/El Caso Bourne (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jason Bourne II : El mito de Bourne,2004,,,,,8.1,/mnt/Sagas/00.Sagas/Bourne/El Mito De Bourne (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jason Bourne III : El ultimátum de Bourne,2007,,,,,9.2,/mnt/Sagas/00.Sagas/Bourne/El ultimatum de Bourne (2007).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jason Bourne IV : El legado de Bourne,2012,,,,,5.6,/mnt/Sagas/00.Sagas/Bourne/El Legado De Bourne (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jason Bourne V : Jason Bourne,2016,,,,,5.5,/mnt/Sagas/00.Sagas/Bourne/Jason Bourne (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,John Wick  I : Otro día para matar,2014,,,,,8.6,/mnt/Sagas/00.Sagas/John Wick/John Wick Otro Dia Para Matar (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,John Wick  II :  Pacto de sangre,2017,,,,,8.9,/mnt/Sagas/00.Sagas/John Wick/John Wick Pacto De Sangre (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,John Wick  III :  Parabellum,2019,,,,,8.9,/mnt/Sagas/00.Sagas/John Wick/John Wick_ Capitulo 3 - Parabellum (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,John Wick IV,2023,,,,,9.4,/mnt/Sagas/00.Sagas/John Wick/John Wick 4 (2023).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Ballerina,2025,,,,,7.5,/mnt/Sagas/00.Sagas/John Wick/Ballerina (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jungla de cristal I : Die hard,1988,,,,,9.4,/mnt/Sagas/00.Sagas/La Junga de Cristal/La Jungla de cristal (1988).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jungla de cristal II : Alerta Roja,1990,,,,,6.9,/mnt/Sagas/00.Sagas/La Junga de Cristal/La Jungla de cristal II (1990).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jungla de cristal III : La Venganza,1995,,,,,6.0,/mnt/Sagas/00.Sagas/La Junga de Cristal/La Jungla de Cristal III (1995).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jungla de cristal IV : La jungla 4.0,2007,,,,,8.2,/mnt/Sagas/00.Sagas/La Junga de Cristal/Jungla 4 0 (2007).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jurassic Park,1993,,,,,9.1,/mnt/Sagas/00.Sagas/Jurasic Park/Jurassic Park (1993).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jurassic Park : El mundo perdido,1997,,,,,5.7,/mnt/Sagas/00.Sagas/Jurasic Park/Jurassic Park 2 (1997).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jurassic Park III : Parque Jurásico III,2001,,,,,4.9,/mnt/Sagas/00.Sagas/Jurasic Park/Jurassic Park 3 (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jurassic World,2015,,,,,7.2,/mnt/Sagas/00.Sagas/Jurasic World/Jurassic World (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jurassic World II : El Reino Caido,2018,,,,,4.7,/mnt/Sagas/00.Sagas/Jurasic World/Jurassic World 2 - El reino caido (2018).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jurassic World III : Dominion,2022,,,,,2.9,/mnt/Sagas/00.Sagas/Jurasic World/Jurassic World 3 - Dominion (2022).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Jurassic World: El renacer,2025,,,,,5.0,/mnt/Sagas/00.Sagas/Jurasic World/Jurassic World El renacer (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,"Karate Kid, el momento de la verdad",1984,,,,,8.1,"/mnt/Sagas/00.Sagas/Karate Kid/Karate Kid, el momento de la verdad (1984).mkv",UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Karate Kid II - La historia continua (1986),1986,,,,,4.9,/mnt/Sagas/00.Sagas/Karate Kid/Karate Kid II - La historia continua (1986).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Karate Kid III. El desafío final,1989,,,,,1.8,/mnt/Sagas/00.Sagas/Karate Kid/Karate Kid III - El desafio final (1989).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,El nuevo Karate Kid,1994,,,,,2.0,/mnt/Sagas/00.Sagas/Karate Kid/El nuevo Karate Kid (1994).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,The Karate Kid,2010,,,,,6.7,/mnt/Sagas/00.Sagas/Karate Kid/The Karate Kid (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Karate Kid: Legends,2025,,,,,5.8,/mnt/Sagas/00.Sagas/Karate Kid/Karate Kid Legends (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Kill Bill: Volumen 1,2003,,,,,8.5,/mnt/Sagas/00.Sagas/Kill Bill/Kill Bill Vol1 (2003).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Kill Bill: Volumen 2,2004,,,,,8.4,/mnt/Sagas/00.Sagas/Kill Bill/Kill Bill Vol 2 (2004).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,The King's Man: La primera misión,2021,,,,,4.1,/mnt/Sagas/00.Sagas/Kingsman/Kingsman 3 La primera misión (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Kingsman: El círculo de oro,2017,,,,,5.1,/mnt/Sagas/00.Sagas/Kingsman/Kingsman 2 El Circulo De Oro (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Kingsman: Servicio secreto,2015,,,,,7.5,/mnt/Sagas/00.Sagas/Kingsman/Kingsman Servicio Secreto (2014) .mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,La Momia 1 : La momia,1999,,,,,6.3,/mnt/Sagas/00.Sagas/La Momia/La momia (1999).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,La Momia 2 : El regreso de la momia,2001,,,,,4.6,/mnt/Sagas/00.Sagas/La Momia/La momia 2 - El regreso de la momia (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,La Momia 3 : La tumba del emperador Dragón,2008,,,,,1.3,/mnt/Sagas/00.Sagas/La Momia/La momia 3 - La tumba del Emperador Dragon (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,La Momia 4 : El rey escorpión,2002,,,,,4.0,/mnt/Sagas/00.Sagas/La Momia/El rey Escorpion (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Lara Croft: Tomb Raider,2001,,,,,2.1,/mnt/Sagas/00.Sagas/Tomb Raider/Lara Croft Tomb Raider (2001).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Lara Croft: Tomb Raider - La cuna de la vida,2003,,,,,2.4,/mnt/Sagas/00.Sagas/Tomb Raider/Lara Croft Tomb Raider 2 La Cuna De La Vida (2003).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,"Las crónicas de Narnia: El león, la bruja y el armario",2005,,,,,7.6,/mnt/Sagas/00.Sagas/Narnia/Las Cronicas De Narnia El Leon La Bruja Y El Armario (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Las crónicas de Narnia: El príncipe Caspian,2008,,,,,6.6,/mnt/Sagas/00.Sagas/Narnia/Las Cronicas De Narnia El Principe Caspian (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Las crónicas de Narnia: La travesía del viajero del alba,2010,,,,,5.0,/mnt/Sagas/00.Sagas/Narnia/Las Cronicas De Narnia La Travesia Del Viajero Del Alba (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Los Juegos del Hambre,2012,,,,,8.4,/mnt/Sagas/00.Sagas/Los juegos del hambre/Los Juegos Del Hambre (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Los Juegos del Hambre: En llamas,2013,,,,,9.0,/mnt/Sagas/00.Sagas/Los juegos del hambre/Los Juegos Del Hambre En Llamas (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Los Juegos del Hambre: Sinsajo - Parte 1,2014,,,,,7.0,/mnt/Sagas/00.Sagas/Los juegos del hambre/Los juegos del hambre_ Sinsajo (Parte.1) (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Los Juegos del Hambre: Sinsajo - Parte 2,2015,,,,,7.0,/mnt/Sagas/00.Sagas/Los juegos del hambre/Los juegos del hambre_ Sinsajo (Parte.2) (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,M3GAN,2022,,,,,9.3,/mnt/Sagas/00.Sagas/M3GAN/M3GAN (2022).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,M3GAN 2.0,2025,,,,,5.8,/mnt/Sagas/00.Sagas/M3GAN/M3GAN 2.0 (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Mad Max I : Salvajes de la autopista,1979,,,,,8.9,/mnt/Sagas/00.Sagas/Mad Max/Mad Max Salvajes de la Autopista (1979).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Mad Max II : El guerrero de la carretera,1981,,,,,9.3,/mnt/Sagas/00.Sagas/Mad Max/Mad Max 2 El guerrero de la carretera (1981).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Mad Max  III : Más allá de la cúpula del trueno,1985,,,,,8.0,/mnt/Sagas/00.Sagas/Mad Max/Mad Max 3 Más allá de la cúpula del trueno (1985).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Mad Max IV : Furia en la carretera,2015,,,,,9.7,/mnt/Sagas/00.Sagas/Mad Max/Mad Max Furia En La Carretera (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Mad Max V : Furiosa,2024,,,,,9.0,/mnt/Sagas/00.Sagas/Mad Max/Furiosa (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Maléfica,2014,,,,,5.4,/mnt/Sagas/00.Sagas/Malefica/Malefica (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Maléfica: Maestra del mal,2019,,,,,4.0,/mnt/Sagas/00.Sagas/Malefica/Malefica Maestra del mal (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Matrix,1999,,,,,8.3,/mnt/Sagas/00.Sagas/Matrix/Matrix (1999).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Matrix Reloaded,2003,,,,,7.4,/mnt/Sagas/00.Sagas/Matrix/Matrix Reloaded (2003).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Matrix Revolutions,2003,,,,,3.3,/mnt/Sagas/00.Sagas/Matrix/Matrix Revolutions (2003).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Men in Black I : Hombres de negro,1997,,,,,9.1,/mnt/Sagas/00.Sagas/MIB/Men In Black (1997).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Men in Black II,2002,,,,,3.8,/mnt/Sagas/00.Sagas/MIB/Men In Black 2 (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Men in Black III,2012,,,,,6.7,/mnt/Sagas/00.Sagas/MIB/Men In Black 3 (2012).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Men In Black: International,2019,,,,,2.3,/mnt/Sagas/00.Sagas/MIB/Men in Black International (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Millennium 1: Los hombres que no amaban a las mujeres,2009,,,,,8.5,/mnt/Sagas/00.Sagas/Millenium/Millennium 1 Los hombres que no amaban a las mujeres (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Millennium 2: La chica que soñaba con una cerilla y un bidón de gasolina,2009,,,,,6.9,/mnt/Sagas/00.Sagas/Millenium/Millennium - La chica que soñaba con una cerilla y un bidon de gasolina (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Millennium 3: La reina en el palacio de las corrientes de aire,2009,,,,,5.3,/mnt/Sagas/00.Sagas/Millenium/Millennium - La reina en el palacio de las corrientes de aire (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Millennium: Los hombres que no amaban a las mujeres,2011,,,,,8.6,/mnt/Sagas/00.Sagas/Millenium/Millennium - Los hombres que no amaban a las mujeres (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Millennium: Lo que no te mata te hace más fuerte,2018,,,,,3.8,/mnt/Sagas/00.Sagas/Millenium/Millennium - Lo que no te mata te hace mas fuerte (2018).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Misión imposible,1996,,,,,6.7,/mnt/Sagas/00.Sagas/Mision Imposible/Mision Imposible (1996).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Misión imposible 2,2000,,,,,5.8,/mnt/Sagas/00.Sagas/Mision Imposible/Mision imposible 2 (2000).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Misión imposible 3,2006,,,,,7.3,/mnt/Sagas/00.Sagas/Mision Imposible/Mision imposible 3 (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Misión imposible: Protocolo fantasma,2011,,,,,9.3,/mnt/Sagas/00.Sagas/Mision Imposible/Mision Imposible 4 Protocolo fantasma (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Misión imposible: Nación secreta,2015,,,,,9.4,/mnt/Sagas/00.Sagas/Mision Imposible/Mision imposible 5 Nacion secreta (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Misión: Imposible - Fallout,2018,,,,,9.8,/mnt/Sagas/00.Sagas/Mision Imposible/Mision imposible 6 Fallout (2018).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Misión: Imposible - Sentencia mortal parte uno,2023,,,,,9.6,/mnt/Sagas/00.Sagas/Mision Imposible/Mision imposible 7 Sentencia mortal Parte 1 (2023).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Misión: Imposible - Sentencia final,2025,,,,,8.0,/mnt/Sagas/00.Sagas/Mision Imposible/Misión imposible 8 - Sentencia final (2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,La monja,2018,,,,,2.4,/mnt/Sagas/00.Sagas/Expediente Warren/La monja (2018).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,La monja II,2023,,,,,5.1,/mnt/Sagas/00.Sagas/Expediente Warren/La monja II (2023).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Nadie,2021,,,,,8.3,/mnt/Sagas/00.Sagas/Nadie/Nadie (Nobody) (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Nadie 2,2025,,,,,7.7,/mnt/Sagas/00.Sagas/Nadie/Nadie.2.(2025).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,No respires,2016,,,,,8.8,/mnt/Sagas/00.Sagas/No Respires/No respires (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,No respires 2,2021,,,,,4.3,/mnt/Sagas/00.Sagas/No Respires/No respires 2 (2021).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Noche de miedo,1985,,,,,8.3,/mnt/Sagas/00.Sagas/Noche de miedo/Noche de Miedo (1985).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Noche de miedo II,1988,,,,,3.1,/mnt/Sagas/00.Sagas/Noche de miedo/Noche de Miedo 2 (1988).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Percy Jackson y el ladrón del rayo,2010,,,,,4.8,/mnt/Sagas/00.Sagas/Percy Jackson/Percy Jackson y el ladron del Rayo (2010).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Percy Jackson y el mar de los monstruos,2013,,,,,4.2,/mnt/Sagas/00.Sagas/Percy Jackson/Percy Jackson Y El Mar De Los Monstruos (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Pesadilla en Elm Street,1984,,,,,9.4,/mnt/Sagas/00.Sagas/Pesadilla en Elm Street/Pesadilla en Elm Street (1984).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Pesadilla en Elm Street 3: Los guerreros del sueño,1987,,,,,6.8,/mnt/Sagas/00.Sagas/Pesadilla en Elm Street/Pesadilla en Elm Street 3 (Dream Warriors- (1987).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Pesadilla en Elm Street 4 El amo del sueño,1988,,,,,5.6,/mnt/Sagas/00.Sagas/Pesadilla en Elm Street/Pesadilla En Elm Street 4 - El Amo Del Sueño (1988).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Piratas del Caribe: La maldición de la Perla Negra,2003,,,,,7.9,/mnt/Sagas/00.Sagas/Piratas del Caribe/Piratas Del Caribe I La Maldicion De La Perla Negra (2003).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Piratas del Caribe: El cofre del hombre muerto,2006,,,,,5.3,/mnt/Sagas/00.Sagas/Piratas del Caribe/Piratas del  Caribe El cofre del hombre muerto (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Piratas del Caribe: En el fin del mundo,2007,,,,,4.3,/mnt/Sagas/00.Sagas/Piratas del Caribe/Piratas del Caribe En el fin del mundo (2007).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Piratas del Caribe: En mareas misteriosas,2011,,,,,3.2,/mnt/Sagas/00.Sagas/Piratas del Caribe/Piratas Del Caribe En Mareas Misteriosas (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Piratas del Caribe: La venganza de Salazar,2017,,,,,3.0,/mnt/Sagas/00.Sagas/Piratas del Caribe/Piratas del Caribe La venganza de Salazar (2017).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Acorralado,1982,,,,,8.6,/mnt/Sagas/00.Sagas/Rambo/Acorralado (1982).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,John Rambo,2008,,,,,3.8,/mnt/Sagas/00.Sagas/Rambo/John Rambo (2008).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Rambo: Last Blood,2019,,,,,2.6,/mnt/Sagas/00.Sagas/Rambo/Rambo Last blood (2019).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Redada asesina (The Raid),2011,,,,,8.7,/mnt/Sagas/00.Sagas/Redada Asesina/Redada asesina (The Raid) (2011).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Redada Asesina 2,2014,,,,,8.3,/mnt/Sagas/00.Sagas/Redada Asesina/Redada Asesina 2 (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Regreso al futuro,1985,,,,,9.3,/mnt/Sagas/00.Sagas/Regreso al Futuro/Regreso Al Futuro (1985).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Regreso al futuro II,1989,,,,,6.3,/mnt/Sagas/00.Sagas/Regreso al Futuro/Regreso Al Futuro II (1989).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Regreso al futuro III,1990,,,,,7.9,/mnt/Sagas/00.Sagas/Regreso al Futuro/Regreso al futuro III (1990).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,The Ring (La señal),2002,,,,,7.2,/mnt/Sagas/00.Sagas/The Ring/The Ring (La Señal) (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,The Ring 2 (La señal 2),2005,,,,,2.1,/mnt/Sagas/00.Sagas/The Ring/The Ring 2 (La Señal 2) (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Rocky,1976,,,,,9.3,/mnt/Sagas/00.Sagas/Rocky/Rocky (1976).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Rocky II,1979,,,,,7.0,/mnt/Sagas/00.Sagas/Rocky/Rocky II (1979).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Rocky III,1982,,,,,6.5,/mnt/Sagas/00.Sagas/Rocky/Rocky III (1982).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Rocky IV,1985,,,,,3.9,/mnt/Sagas/00.Sagas/Rocky/Rocky IV (1985).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Rocky V,1990,,,,,3.2,/mnt/Sagas/00.Sagas/Rocky/Rocky V (1990).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Rocky Balboa,2006,,,,,7.8,/mnt/Sagas/00.Sagas/Rocky/Rocky Balboa (2006).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Creed. La leyenda de Rocky,2015,,,,,9.5,/mnt/Sagas/00.Sagas/Rocky/Creed La Leyenda De Rocky (2015).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Creed II: La leyenda de Rocky,2018,,,,,8.3,/mnt/Sagas/00.Sagas/Rocky/Creed II - La leyenda de Rocky (2018).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Creed III,2023,,,,,8.9,/mnt/Sagas/00.Sagas/Rocky/Creed III (2023).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Sin City: Ciudad del pecado,2005,,,,,7.6,/mnt/Sagas/00.Sagas/Sin City/Sin City (2005).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Sin City: Una dama por la que matar,2014,,,,,4.2,/mnt/Sagas/00.Sagas/Sin City/Sin City Una dama por la que matar (2014).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Smile,2022,,,,,8.0,/mnt/Sagas/00.Sagas/Smile/Smile (2022).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Smile 2,2024,,,,,8.6,/mnt/Sagas/00.Sagas/Smile/Smile 2 (2024).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Solo en casa,1990,,,,,6.6,/mnt/Sagas/00.Sagas/Solo en casa/Solo En Casa (1990).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Solo en casa 2: Perdido en Nueva York,1992,,,,,3.5,/mnt/Sagas/00.Sagas/Solo en casa/Solo en Casa 2 - Perdido en Nueva York (1992).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Star Trek,2009,,,,,9.4,/mnt/Sagas/00.Sagas/Star Trek/Star Trek El Futuro Comienza (2009).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Star Trek: En la oscuridad,2013,,,,,8.4,/mnt/Sagas/00.Sagas/Star Trek/Star Trek Into Darkness (2013).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Star Trek: Más allá,2016,,,,,8.6,/mnt/Sagas/00.Sagas/Star Trek/Star Trek Beyond (2016).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Star Wars I :  La amenaza fantasma,1999,,,,,5.4,/mnt/Sagas/00.Sagas/Star Wars/Star Wars I - La Amenaza Fantasma (1999).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
Sagas,Star Wars II :  El ataque de los clones,2002,,,,,6.2,/mnt/Sagas/00.Sagas/Star Wars/Star Wars II - El Ataque De Los Clones (2002).mkv,UNKNOWN,no_ratings_and_few_votes,no_external_data
